"","EXT1","EXT2","EXT3","EXT4","EXT5","EXT6","EXT7","EXT8","EXT9","EXT10","EST1","EST2","EST3","EST4","EST5","EST6","EST7","EST8","EST9","EST10","AGR1","AGR2","AGR3","AGR4","AGR5","AGR6","AGR7","AGR8","AGR9","AGR10","CSN1","CSN2","CSN3","CSN4","CSN5","CSN6","CSN7","CSN8","CSN9","CSN10","OPN1","OPN2","OPN3","OPN4","OPN5","OPN6","OPN7","OPN8","OPN9","OPN10"
"119",2.9863004712543,3.54412786434736,3.4289854166622,3.29265158981017,3.72631711817675,4.06601372037058,3.34187208378858,3,3.58127278255168,2.99045959114215,3.66770683929481,3.12478009755238,4.13075138100019,4,3.28417507170707,3.16572271087615,3.24334975738253,3.02083437921587,3.69599096637036,3.08638076899121,3.30683287846631,3.8916807800235,3.75880286493711,3,3.51234599018774,3.53462492907325,3.58880364968127,3.75098286746782,3.49733130631269,3.76988089232966,3.37374824121157,3.17119175568089,4.01247204895735,3.55500044200507,3.0164008161093,3,3.62939313099828,3.51731143909306,3.21657097961997,3.85388179876108,5,4.02575175318104,4.2498696349832,4.12489842238639,3.91013330063904,4.25605464045901,4.10605706605643,3.54523655225607,4.66578864740652,4.15039646828446
"120",1.94053617198016,2.67930958455345,2.91951818223128,1.99996438632938,3.30157654395186,3.38407484572923,2.30262505796908,2,2.04533683832655,1.83864370327203,3.06279642919932,2.4836035643353,3.68501068653311,3,2.24475893826667,2.46324982805952,2.76048936326001,2.12079911061828,2.64721607674072,2.08295529135873,3.9012529710905,3.86080203101046,4.08381135395896,4,3.78062883184241,3.98161329489219,3.72153939049702,3.93909461035479,3.78406874545699,4.04187217917768,3.74452841782188,3.9020787033156,4.34262677705412,4.06149790558009,3.26388081297028,4,4.2052489226943,4.14276723438529,3.68607229673701,3.98251594034091,4,4.1641309748072,3.94100677007592,4.16375333215649,3.92408474317345,3.90204377962403,4.20205564179074,3.68186844933777,4.34190665856237,4.10239433595402
"121",3.64610755371806,4.29197259618204,4.0360879397612,3.99461781375998,4.29669550850686,4.39809306266453,4.13637587971196,4,4.17039417218668,3.49662849637537,4.2555776988605,3.79076829628654,5.0053475238426,5,3.70583403824423,3.72644749889771,3.95355175636405,3.75580210587534,4.10061772865749,3.87457101543341,4.16464350891047,4.5783770349476,4.28066716626552,3,4.38090151078722,4.41968796863689,4.22250393177769,4.35286661635514,4.15752017108726,4.18053479784396,4.02918865424218,3.71516247473747,4.58059633823668,4.16840437917248,3.43534220311312,4,4.06724950474081,4.49859213791696,3.73570387051498,4.11329734188029,5,4.47285487434566,4.7818597099975,4.66319799765045,4.43315568233183,4.75827130164445,4.68012037733546,3.99804938330937,5.04198518098843,4.65855331055292
"122",2.18345617916018,2.63776931080744,2.95367625904574,2.36497526638435,2.95658523912656,3.39927274503967,2.39547260547852,2,2.58237135452575,2.14314418461447,1.90679351066932,1.73271826200448,2.72464573092016,1,2.0267021678702,1.50635059278335,1.80470755338531,1.48318082988931,2.16693491222784,1.22760745444019,3.13948809633873,3.26312060425034,2.96839540617814,3,2.69827858487016,2.8451207472796,3.16106484487393,3.19813619832251,2.88961434527182,2.97886473841282,3.00357141754503,2.41885921068479,3.5892390048596,3.08881950815875,2.11134558916942,3,3.14859423196763,3.24214731295649,2.82289781532736,3.00623889850129,5,3.70743076804217,3.62899050650588,3.56921691015123,3.62407173563333,3.58501252064726,3.68238472168992,3.38970077494415,3.54057946717265,3.70225622129557
"123",2.37810006911422,3.13559636951661,3.19588023571484,2.41636415535708,3.2139700844333,3.73638795941603,2.51436832429735,2,2.5556389257598,1.97342953240614,3.57363147957936,2.85312756089054,4.03614388030892,4,2.95081493035082,2.97535556457178,3.35224103931859,3.03166831174538,3.03508246618991,3.41194580694742,4.61991033620328,4.19554427639495,3.98185327610464,5,4.37763148556324,4.33519113743219,4.0954199176149,4.1394156411068,4.45740961049264,3.85770813618601,3.25541868932494,2.27493262690126,4.21620869343425,2.85922201442546,1.95516524280184,2,3.87443386506577,3.67746451816228,3.03760743853331,3.79707924935567,5,4.49739424595506,4.67710668828634,4.59665840961171,4.21605937356216,4.65795826102328,4.61478152706984,4.47785365854436,4.65621851600739,4.3972225471906
"124",2.99896022125724,3.5454480024436,3.74559697031336,3.24150887096697,3.74162624108019,4.17964816817517,3.22383948910084,5,3.58128540925141,2.74734489208369,4.15594652892704,3.34200738778942,4.61603474119186,4,3.5040532657467,3.36032354932299,3.63734025765371,3.32074272782479,3.54047409498555,3.42750100652608,4.06076542672029,4.54293186502313,4.32991432657164,3,4.39794276687891,4.54389182104065,4.26314746869572,4.71609775570924,4.60205597490581,4.26019988544775,4.29647803532286,4.3406532080713,4.595431721573,4.21613971408507,3.45734040687775,3,4.39555590274714,3.97712220463876,4.17317133320635,4.15915635876964,5,4.26344596235668,4.35896233110015,4.38294724999637,4.47502729407592,4.56485904308594,4.60067992789977,3.20083526332183,4.73568994427903,4.42178722472809
"125",2.14055468276105,3.00270306320845,2.76106342802454,2.18068434265586,2.74249704311279,3.46074957837718,2.4035169629489,1,1.98207068093435,1.87970547863706,4.06317688173969,3.50110134583434,4.52587419323093,5,3.28617534495057,3.58364165844188,3.72243992780007,3.60373449735589,3.56379513906399,3.86537196452402,4.16283862828252,3.78188258393913,4.1252144708963,4,3.88326643050959,4.00638648534938,3.76215988303963,3.80320656179994,3.98346360559889,3.32560966699104,3.82779595030497,3.68444269452384,4.52370108527762,3.64359209871832,2.90980113503474,4,4.1440131828835,3.76813542295766,3.70682959445735,3.96422212673805,4,4.1822782111096,4.18386780954644,4.10160399452686,3.64283795389361,4.24232748714188,4.04441741120961,3.58414346636903,4.42266454050113,3.90266703258488
"126",3.06305781848469,3.82528173468341,3.62308093121356,3.00073373728746,3.70224584971583,4.08233216599218,2.90140240699209,3,3.02192289457705,2.5608425493362,3.74109869572574,2.92028218853859,4.32318946941551,4,3.12317885860379,3.1622263249437,3.18316235118464,2.84330057962302,3.24264446791168,3.40210948913584,4.93981343961756,4.54417451805976,4.37681182907303,5,4.50314972728972,4.58372658946586,4.40203339816659,4.46048060869609,4.54290240713911,4.08062711439066,3.28052547548612,2.17682380912756,4.25799916695524,2.9567636805221,2.05967260051747,2,3.83901292252762,3.86022362928815,3.23740895989191,3.67453990396215,5,4.55821795118493,4.55974089048055,4.63854590320196,4.40035293995099,4.62055318322212,4.8007123450107,4.65896142499267,4.76066988798202,4.63975192778293
"127",2.02411067405902,2.73575838294528,2.94311988747529,2.33863447315365,2.82146035818967,3.41874619551388,2.20357665874298,2,2.38324635500347,1.71748332105677,1.77873048395282,1.80238664221303,2.71660212255878,1,1.93824229515125,1.70012342378069,1.97961090165119,1.40223922302112,1.8997013959707,1.36423110378139,3.38123686139765,3.58053790626988,3.60427743111314,4,3.42200056989585,2.96424913594097,3.58020121606191,3.18039382368256,3.58306280409638,3.28135624358289,2.54703771522614,2.02256573966109,3.44500616558685,3.02373554026515,1.82430904370424,2,2.96321627637583,3.16462746810453,2.36544147113826,3.14900170747996,5,3.6049245393419,3.42030975241328,3.76277571333971,3.46593871078647,3.6604536411367,3.76799849562012,3.24630003259586,3.76243876804472,3.58495554890354
"128",3.40883301165367,3.9452938790263,3.94870010135706,3.83096461030567,3.92552170748398,4.14932858772935,3.54242150835436,4,3.92945175226909,2.88913560542404,2.97029856231228,2.63275314707561,3.69411931340158,3,2.94916515428361,2.78767075172747,3.14977003083066,2.72971967941491,3.16733349403539,2.70828164447793,3.83302959543737,4.089907430104,3.18766191825091,4,3.89042307832725,3.79320764564208,4.06940088175109,3.98973029928007,3.98709791115188,4.00661092555833,3.1485146848442,2.23175082006682,4.06747174470651,3.12880187033576,2.29020313347349,2,3.41183172783664,3.17069010382852,2.84688031672332,3.74679479434773,5,4.32960655663241,4.33185285429623,4.38950163434447,4.30967355075824,4.41257507707249,4.48993869170627,4.01005197582515,4.30897174257404,4.48656546410954
"129",2.56513306591752,3.40268807718568,3.44360642622361,2.74014071426169,3.84753698214033,4.08626948613119,3.06371921221869,2,2.70849835367467,2.523145601666,3.94857630283406,3.52546350258907,4.70609945521369,4,3.42413608255879,3.44546932904249,3.58744813812322,3.04484160118049,3.60809632369627,3.22273488364624,4.8202565310753,4.80017505888614,4.74602909421505,5,4.66061613228499,4.60476468281916,4.69876062788456,4.80040262899679,4.66201034685581,4.7223604974766,4.44329037146167,4.66236886359081,5.14332430774023,4.78415400933845,3.96469252369034,5,4.9842440152893,4.88451069361359,4.58351118108821,4.74471257509105,5,4.84310918809141,4.6845132369347,4.98291945508801,4.6664650822836,4.68440385943914,4.78614659405838,4.54100429106313,5.16202510102481,4.82493653373183
"130",3.62475305312184,4.24855481345346,4.1914384487858,3.78101319371582,4.14849454298476,4.32636303335755,3.5702315710409,4,4.14741874302907,3.13135723230571,3.09181372070302,2.77479082402769,3.75129122357406,2,3.03384476166444,2.76023445466643,3.12321234495195,2.6396921718446,2.9345596554364,2.43495726688447,4.36647561836405,4.40945061145828,4.14282755745163,5,4.30473194164317,3.96239472820595,4.30660495907666,4.08726917332934,4.36422664443808,4.14460078711927,3.60389196659037,3.2177668204846,4.2644523873889,3.7442507403109,2.59056737413283,3,3.78658511145443,3.64790042275141,3.02930864046572,3.84391568173526,5,4.34191242940216,4.38575147589535,4.42887192796625,4.38687451796902,4.58332279609624,4.6263442230264,4.06132651586207,4.3648997621206,4.41003017620438
"131",1.92959922189594,2.58950854550701,2.84853600909643,2.12780455004574,2.6484328339253,3.18899990214462,2.06850519362944,2,2.37345396184816,1.74927967954092,2.07079095709608,1.85114836556225,2.71497575935449,1,1.78687578391817,1.75103557200495,1.79181350004381,1.43174120871757,1.58794723313223,1.22750857498793,3.37498894339483,3.51253714578235,3.45468311144883,5,3.45070873727148,3.25127348099283,3.49742887725061,3.21322097757878,3.45323123400878,3.33105649737844,2.1111990823952,1.60872118603378,2.93080269364568,2.68700377119604,1.44936648091518,1,2.65190053544778,2.56941710983234,1.8287498634796,2.51188755812141,4,3.09295785562659,3.29174016293231,3.29024873510093,3.05052947522236,3.38979335283118,3.33208229824244,2.87396304269626,3.41065404776086,3.12895718913169
"132",1.94053617198016,2.67930958455345,2.91951818223128,1.99996438632938,3.30157654395186,3.38407484572923,2.30262505796908,2,2.04533683832655,1.83864370327203,3.06279642919932,2.4836035643353,3.68501068653311,3,2.24475893826667,2.46324982805952,2.76048936326001,2.12079911061828,2.64721607674072,2.08295529135873,3.9012529710905,3.86080203101046,4.08381135395896,4,3.78062883184241,3.98161329489219,3.72153939049702,3.93909461035479,3.78406874545699,4.04187217917768,3.74452841782188,3.9020787033156,4.34262677705412,4.06149790558009,3.26388081297028,4,4.2052489226943,4.14276723438529,3.68607229673701,3.98251594034091,4,4.1641309748072,3.94100677007592,4.16375333215649,3.92408474317345,3.90204377962403,4.20205564179074,3.68186844933777,4.34190665856237,4.10239433595402
"133",1.6738997974982,2.37638131237439,2.20923554337059,1.93668834013298,2.47301879551798,3.21773026441352,1.85078683605986,1,1.5721427969215,1.37697117617757,3.6543214296276,3.05532879810606,4.0498313007245,4,2.70938663913288,2.92837487447232,2.91128551970508,2.70922034096159,3.29507699040546,3.25785196057074,3.42872695054172,3.40866538692592,3.26880039181688,3,3.26647918589487,3.04514773461308,3.48991320055265,3.24934489505302,3.33296174865976,2.76671503913988,3.41407421964485,3.41616384849266,4.11355889063845,3.49004580667536,2.81361253604886,4,4.01658545358425,3.57518050338409,3.31285467834017,3.7141342641424,4,4.03272116410702,4.17398544053837,3.97648460099482,3.53673788253889,4.03226213598946,3.9577045770034,3.47793614134956,4.25562064941604,3.81463949971631
"134",3.36946985824229,3.73058039254992,4.0945406795678,3.61231401082068,3.97455851231294,4.2674783501033,3.4100415190206,3,3.43414298792363,3.19223284609135,2.7698863332302,2.5091974990827,3.3703560808047,2,2.91043388335856,2.52829080545665,2.84816722400307,2.5057965087951,2.84934478999623,2.21003053009285,4.35808662656131,4.33129111675817,4.37310383955767,5,4.03766947385453,3.95419786989123,4.21531233629835,3.97370249066666,4.49705092442159,4.01206568044835,3.8345524253767,3.70992651114743,4.4743796642944,4.19083402748132,3.21272216907635,4,4.35348509108156,4.23366966932385,3.45418878858375,4.03444503948554,5,4.57500170671161,4.55504194374564,4.5355963015817,4.37277818129329,4.71494151380919,4.7168749567058,3.87828824984439,4.53354825013397,4.41456479314555
"135",2.37302420148518,2.79504892754411,3.09518034004005,2.39456883837218,3.3551571816862,3.69526457512243,2.53517552034764,2,2.6748127169648,2.13489259163321,4.13553346517372,3.29705626731002,4.61434273628613,5,3.7567340383964,3.51577578536955,3.99420450891308,3.55548892596522,3.67442852419432,4.3358974306262,4.51680236678457,4.39386348873089,3.95432058876417,5,4.49410539158562,4.57459914705784,4.51289585397804,4.25364270927993,4.45466703860101,4.05224053732744,3.57511415638017,2.69463098345707,4.43375086526666,2.9149524056291,2.35459029605321,2,4.0955034392977,3.35425297013208,3.29461610795812,3.99474398031445,5,4.37388759344481,4.93413046205695,4.59462842764246,4.23560324798519,4.7562162604546,4.49432356219311,4.31599017685872,4.97464673156418,4.55460555118799
"136",2.31288126163262,2.97366762167864,2.94990600299523,2.71465628767042,2.97703564272308,3.5893269370028,2.59770003559341,3,2.8497956922932,2.43597374321535,3.44263704624288,3.09162597252955,4.04016221116199,4,3.1125021102361,3.14631655523849,3.33051871752918,3.13491840740773,3.61018001551474,3.48706612426543,3.1499161174896,3.6461016781536,3.38226991889242,3,3.37118618723541,3.24060811473283,3.08518053757548,3.4556864897318,2.95335981510705,3.16956570824261,3.11199041979598,2.94696789311416,4.08740073538254,3.20555217358493,2.49023896095181,3,3.58818544815877,3.40988282299656,2.75062318237913,3.86888216827706,4,4.22195353020348,4.26318837113285,4.32025383063822,4.1270308888347,4.4409196893768,4.44642817991605,3.86306398981199,4.66357299417819,4.44985442382678
"137",2.21715063522537,2.37750250072357,2.9416981002697,2.29799071990918,2.71760228990483,3.05771283872506,2.29827424457324,1,2.09640956703317,1.73997792590237,3.03850013120159,2.25773541532511,3.73840735244215,3,2.37886291951466,2.49962198746039,2.7409536643572,2.22103986148673,2.6990389287253,2.27974174940947,3.73761113896822,3.67714124837207,3.661673200382,4,3.45582128757735,3.6393019233157,3.67499974576923,3.79805758771115,3.69972692113585,3.43875201615617,3.5012325040555,3.89980569903247,4.18027465792307,3.73961316838338,3.18238240527848,5,3.91708753985597,3.61734475879198,3.65841043238196,3.65853361196779,3,3.73573652955874,3.45897679215165,3.7376337546117,3.45895234271086,3.68023822131725,3.73836615790485,2.7787194456545,4.06080649625455,3.48003506931537
"138",1.74816401884989,2.46323066227082,2.82552029647236,1.92580867023857,2.48505019440552,2.77685644254795,1.82724230922377,2,1.84288640666957,1.70856372021486,3.19775518204831,2.3350739203183,3.62186393225888,3,2.3776395978068,2.51812443363577,2.91805085823137,2.51770485412776,2.71442490651711,2.69969330095259,3.46174740209947,3.65769503005542,3.46345938661753,4,3.7989115412821,3.84183380147122,3.6602090514973,3.47785056222449,3.88170229239137,3.46413892873088,2.95755056583765,2.78632937125462,3.59981703788059,2.7427684506349,2.52085670033566,3,3.34057920628055,3.00338602293457,2.97964103593485,3.44432371290488,3,3.39942732812349,3.45801997156688,3.46188727150823,3.39952989842152,3.37402886396491,3.64097230368404,2.60033124160216,3.87931943864109,3.43786041928473
"139",2.06963636206465,2.68851649268564,2.50504764065423,2.2889927447477,2.54404238773788,3.26993626825342,2.34877383343636,1,2.32464541196596,2.03250679098089,3.13901393090166,2.85740639715478,3.71998382338947,5,2.58631047232135,2.55884030783817,2.77407469146664,2.81487800554676,3.11667856340489,3.05169011378921,2.57291776023946,2.89061890017364,2.91476410841365,1,2.73685456531406,2.78631702524453,2.72927861251465,2.80978248536274,2.49155258559114,2.62826336069369,3.16269111670126,2.50009204874965,3.71390362425502,2.83264447216324,2.29639910978786,3,3.33373663009433,3.26518295887716,2.75891999107539,3.53701788550381,5,3.74064447059624,3.79573255370172,4.00068605667449,3.65244314845181,3.93472709241591,3.91583579761527,3.50112160924458,4.16029496940516,3.97623911068103
"140",1.49299971938605,1.91341327569815,2.01402895390559,1.59254211007463,2.07247240788185,2.22576460616919,1.52469786174075,1,1.55276879297814,1.33802833965337,1.77311862310382,1.33396231052127,2.37137399258752,1,1.46332456721504,1.42980712518999,1.56147925524983,1.16229541769764,1.34583760076902,1.21148330002126,2.70005239246219,2.79244303779843,2.51808778406249,5,2.55179529098081,2.86729220061524,2.67413582293185,2.5273871459085,2.71042693879015,2.50980308598554,1.56966849534168,1.47509808442813,2.61564971604994,1.95675923894168,0.996488363984236,1,2.27270454108616,1.83587446422062,1.66931649754339,2.12705212218967,2,2.13124035535007,2.3330143353141,2.45523681106684,2.15640026876381,2.55410567200452,2.52795049086703,1.52453782009982,2.59186284064734,2.37010182737325
"141",2.17589036876462,2.76920760831438,2.99395464432035,2.56875785187159,2.9552259698232,3.35096327937978,2.35395432312097,4,2.7723528478788,2.15016830802807,2.87400327059342,2.27264618793552,3.33119174219189,2,2.34981310482601,2.43082467185236,2.4510152315721,2.21152014379028,2.94574074555071,2.47016094548546,3.17437108833136,3.34948848991468,3.2874263639991,5,3.19154929358577,3.19363655546167,3.25143408562158,2.95156690145968,3.13425529175194,2.91267791033918,3.09605773842142,2.58633202201313,3.79125195818406,3.00846901572085,2.42936190276289,2,3.24687216555146,3.34872023836667,3.11278941683178,3.30854605130751,2,3.3072365581309,3.71501336474991,3.30743647281463,3.31334602350569,3.61103656769374,3.82712032639574,2.76497668154048,3.98671210887743,3.62981711326708
"142",2.19522927035156,2.59259296862941,2.73306293018162,2.23605761632685,2.95332999649416,3.39372900916094,2.43511100300766,2,2.4335385586983,1.95587148895145,4.13540736584991,3.3551832694854,4.4978224330359,5,3.29260455197071,3.51680217367295,3.87631788305236,3.636342589977,3.63833889935704,4.31707467304884,4.23298683714388,3.93191028566014,3.53454291479323,4,3.95394713208491,4.2746140092539,3.99318464721751,3.63537613380617,4.03353284195064,3.57482211612611,3.11421468676253,2.47431129583773,4.09501525525711,2.71491698526429,2.0166123874638,2,3.71497095311975,3.29602573213766,2.71331628109958,3.99742798780381,5,4.53540196616073,4.8739876610216,4.67496306616284,4.25339280093155,4.69403544957124,4.53571750127927,4.53569492814437,4.73187424543597,4.63355102903453
"143",2.02691667842267,2.70867629004647,3.08984910786464,2.28654685787987,2.76732043767935,3.32864368332438,2.20752209443271,1,2.12868308281498,1.63060902151683,2.37103704165368,1.92859569253509,3.15090266838628,1,1.74854118876452,1.76580156837761,2.10711433021033,1.72803502171669,1.92661359641787,1.44775204738172,3.70899617374086,3.44820651060146,3.74951793275862,5,3.62871628542866,3.68737618549089,3.42824857263289,3.70776060490195,3.87018742436862,3.44812660815164,3.36975857481972,3.53420037342687,4.00906079662528,3.58764588720777,2.78902259606005,5,3.76992099297712,3.60879022924615,3.41033476853819,3.32997556456569,3,3.56865735009009,3.44703490270783,3.5878142645186,3.36920669799692,3.62487041250643,3.74908214308114,2.17155133996719,3.7913112878619,3.56775662770389
"144",3.11832924334652,3.88061925091931,3.89447975422383,3.73692912535474,3.93774270467499,4.333752018007,3.29924637004257,4,3.77912585762231,3.15774308151851,3.50724904923385,3.1699981359326,4.12690824968831,2,3.08498409102477,3.08664944813306,3.25179136178846,2.88646826613483,3.25032493063885,3.06634048121101,4.01510167431669,4.15506242849046,4.03148146123922,5,3.83564547956037,3.94613166306897,4.07848813619674,4.05179410928417,3.85143722057154,3.93250321794242,3.57472002521662,3.61771907435903,4.53682428285195,3.94137655655524,3.25700150711943,5,4.17228166111776,3.97896089043568,3.73445214266683,4.01420368292847,3,4.07615295260424,4.3515628201247,4.29140178086172,4.14982490504786,4.47262136304798,4.37481935765363,3.48958972195534,4.39216665271795,4.31232532366525
"145",2.89943532690063,3.23650033776654,3.79647593146014,2.7387757232958,3.43696120547981,3.89843812540377,3.04093511305095,2,2.55731667518406,2.55801280001116,3.91588811484802,3.05713135872119,4.51745622176565,4,2.97755623947581,3.23766396215432,3.39780344537964,2.76064739602735,3.43964246612267,2.89892958611878,4.55917232629298,4.48073834493544,4.57421720902456,5,4.38058773939164,4.76047664696843,4.64121145441937,4.63952145155784,4.86081032277321,4.45727970414637,4.53640138467248,4.57568697889484,4.82296856536193,4.49516591900556,4.03815044173852,5,4.74182546277088,4.55538090696611,4.69896052288567,4.42160210402607,4,4.43930855428127,4.25631260202425,4.56140833382998,4.23988784581653,4.38130344774146,4.5572403769018,3.38263719905147,4.90170660224463,4.34085156307395
"146",2.83408239624999,3.37655392019243,3.3718907188885,3.01530513409493,3.33867472287454,3.56728203634529,2.95401238310495,3,3.10611958844055,2.44921450552777,2.27959272966841,1.82016272823858,2.92917947876035,2,1.98295621454518,2.06112340138321,2.24408657647396,1.82583353791361,2.05044545763439,1.68039669302869,3.73910221786439,3.59816067203585,3.34370913162667,4,3.57388729813213,3.41242051435932,3.47130866906048,3.4964875962259,3.51680546792619,3.35283519934593,2.8985188137078,2.51874098415735,3.3614847973868,2.95683188191815,2.23813765152901,3,3.03793437073841,3.08057093798987,2.80378574703216,3.00505876319316,3,3.35599012056768,3.51245706025399,3.51292047829554,3.41999607183777,3.85405866625774,3.61351603834542,2.58012653391188,3.41549471540412,3.67945707898752
"147",2.09423636085506,2.70415103514998,2.70748741673114,2.08115288139119,2.64883169540272,2.90868056834265,2.18807055284339,2,2.16704901360858,1.93003501803466,2.20235857915452,1.74564525906593,2.66086353692865,1,2.02046288756672,1.94539120150196,2.06380260124374,1.70494715653554,2.0443687035559,1.58294221485452,3.42335630247289,3.18320793282411,3.09848301162939,5,3.20347509579176,3.25987411125599,3.26041424239919,3.18070587434264,3.32094584540954,2.94387739029593,2.52006032270993,2.22208658630494,3.08028055188942,2.55679528359135,1.80321127495091,2,2.79667618831638,2.60267832498771,2.34150557169958,2.60443769678868,3,2.78756951901284,3.11127721851443,3.085423572998,2.84548018130074,3.21096096221477,3.24093529427445,2.36474200019413,3.25800247159572,3.04360302945714
"148",3.03125025027526,3.59242343991566,3.82642854255753,3.24892942495787,3.87600954521414,4.15378693296413,3.16963136367523,3,3.48950131037243,2.9153272838557,2.91091279496271,2.82223462266513,3.91130880144971,3,3.13434152925985,2.51666651943802,2.77079408623871,2.43279385215284,3.09745562028072,2.31457018855875,3.95136601940354,4.31084756478055,4.05256514622571,4,3.64931605657311,3.87344008331607,4.14986621761749,4.21327638128197,4.06902266189772,3.83129087083397,4.1897134928187,3.65318556132976,4.59379267324205,4.17739110363869,3.2330718429508,4,4.39400963431301,4.23017881064739,3.84789244998036,4.15316168191746,5,4.83217050670102,4.57469000348267,4.66902691148313,4.49190207217993,4.59212150949414,4.63417623051409,4.29429259161704,4.70935524201396,4.51312655339118
"149",2.15717972318733,2.55977544006365,2.50225480064783,2.20000525413543,2.63986852629556,3.10461797055705,2.06163644087778,2,2.33770266949326,1.84393563807658,4.18341663215362,3.76329209553498,4.71905590367161,5,3.47961106517939,3.74185439149554,3.72293094791791,3.66295933275569,3.66265817141929,4.52204509335615,4.30105292241109,3.78081115179607,4.14202451632542,4,4.13810984429168,4.17809902287057,4.07859635400648,3.8736094733808,4.11742692159045,3.3805129419269,3.3629705199584,3.32309927487128,4.23915512225937,2.9214699664145,2.32370968714679,3,3.98322670701176,3.42315542390162,3.26735168658397,3.94229981920159,4,4.22327914337268,4.47904948074964,4.42026675451362,3.87700530285007,4.5249353606666,4.01837352251771,3.90313933261395,4.66215141455831,4.32070074022159
"150",3.23703167175568,3.59789685851979,3.33625174458812,3.15735054181556,3.7182425042572,4.01274162355359,3.27582743493823,4,3.59757017935507,2.75323534206337,3.34099160336183,2.97454665470228,3.70103745236899,4,2.61873562581144,2.82002835003742,3.23922527670095,2.91947535361281,3.20135851317097,2.79821352917198,3.95792987003324,3.9587942095024,3.75246240314826,5,4.09733898030098,4.03686275190103,3.95444809517827,3.8581516914462,4.05626083215541,3.61577276588983,2.85472780908973,2.43214692850643,3.69151680808934,2.63074276498763,1.97084754779129,1,3.27209336259204,3.20895389433704,2.99074528847291,3.25046006872809,3,3.73209092226591,3.81342319651203,3.65276167539226,3.77158386856104,3.85367701356915,3.82992914306278,2.85275493634595,4.01454318281308,3.71313691543183
"151",2.02691667842267,2.70867629004647,3.08984910786464,2.28654685787987,2.76732043767935,3.32864368332438,2.20752209443271,2,2.12868308281498,1.63060902151683,2.37103704165368,1.92859569253509,3.15090266838628,2,1.74854118876452,1.76580156837761,2.10711433021033,1.72803502171669,1.92661359641787,1.44775204738172,3.70899617374086,3.44820651060146,3.74951793275862,4,3.62871628542866,3.68737618549089,3.42824857263289,3.70776060490195,3.87018742436862,3.44812660815164,3.36975857481972,3.53420037342687,4.00906079662528,3.58764588720777,2.78902259606005,4,3.76992099297712,3.60879022924615,3.41033476853819,3.32997556456569,3,3.56865735009009,3.44703490270783,3.5878142645186,3.36920669799692,3.62487041250643,3.74908214308114,2.17155133996719,3.7913112878619,3.56775662770389
"152",3.43885467773182,4.24046097703454,4.20064424288058,3.89475005411082,3.89984509923539,4.91698819882945,3.63782191790902,4,3.89912034871317,3.46417658522213,3.97750468185132,3.63873481401825,4.43753408534905,4,3.47962197386832,3.5597462672741,3.97805907227797,3.71953635323794,4.01595318473713,3.45925550626424,4.64092083596711,4.62105877257488,4.66631798620767,4,4.35864430030384,4.36087711990489,4.50074470364474,4.48211822891325,4.4018818909766,4.33902714385597,4.50944180047092,4.46957666496523,5.08441436137895,4.96811686533613,3.98354269549399,5,4.92613165255843,4.89912312734668,4.44834571854335,4.98010524856964,5,5.10068286769711,5.13451729188483,4.98135339762969,5.21835743834163,5.21987981684203,5.38263687430675,4.21851795466268,5.20212412236076,5.47598633849241
"153",1.70627809321059,2.26508821201103,2.12073393204232,1.92726550282173,2.38555444977674,2.96436843261317,1.94042949210084,1,2.14786495032059,1.74136848741499,3.37091270783436,2.81103833842922,3.74787674803703,4,2.63142717147592,2.89289086205369,2.94369015090895,2.58616809028577,3.21062476305154,3.27003638709764,3.42519552525311,2.96183815669436,3.28554711315379,3,3.08175636180878,3.22756116386819,2.94305187178942,2.90222335198744,3.06527134560249,3.06713768317129,2.68686361651672,2.30652389226885,3.52786736564212,2.68954927392487,1.7697329337465,2,3.15003180242519,3.12850903871299,2.20700421940008,3.47163313905156,5,3.91344086577976,4.01245853104778,3.86695239286888,3.67346060391136,4.10983530984551,3.95195437604918,3.91168078767017,4.13042273979519,3.85161324033469
"154",2.05267183721744,2.70784667397824,2.69118745260221,1.81338738095192,2.59071740111263,3.34919330150609,1.77265813547227,1,1.99421553935029,1.55119205320981,2.77037832031289,2.0892903911915,3.41187239447606,3,2.25004744864259,2.27169034605504,2.43243327121207,2.00963920636619,2.3933458555674,2.28960098946247,3.93129994797544,3.75126951824052,3.85314648307228,5,3.89314104269734,3.88948505119409,3.67112950336527,3.87198666832977,4.09041358479652,3.51199056828335,2.63422572763595,1.65279947672929,3.47337732744294,2.65163278735203,1.29200643433694,1,3.07245643519094,3.11306555626011,2.35584465682911,2.9344507012338,5,3.83270075496047,4.09359139895065,3.91235616187376,3.61162287112845,4.21294831217708,3.94982610896797,3.71308012056978,4.07334325465199,3.71302871910281
